conf,id,Ead,xV,xN,xH,Z,rmsd,rmaxsd,dminN,dminH,M,chi,q,mu,Eg,CNN,dCNN,CNS,dCNS,aminS,amaxS,aminN,amaxN,adispN,adispH,lmin,lmax
1N_1H_14x0_graphitic,0,0.02347543158688185,0.0,0.4464285714285714,0.4464285714285714,6,0.3930253600197375,0.7388409429000014,1.4169012259365412,nan,2,0.0,0.14,0.084,0.718059,3.0,0.33333333333333304,3.0,1.0,2.06977381777586,2.1029736000788453,2.057163956757706,2.0999361851271168,2.098353657710042,nan,1.414890656418096,1.4200964209947842
1N_1H_14x0_graphitic,1,1.3486872747442302,0.0,0.4464285714285714,0.4464285714285714,7,0.4072102661657944,0.7315581169000023,0.0,nan,2,0.0,-0.23,0.082,0.718059,3.0,1.0,3.0,1.0,2.057163956757706,2.0999361851271168,2.057163956757706,2.0999361851271168,nan,nan,1.4148864067495466,1.416375847658262
1N_1H_14x0_graphitic,2,0.7478995393956672,0.0,0.4464285714285714,0.4464285714285714,6,0.4028964716683565,0.7421031860999978,7.5550400809826215,nan,2,0.0,0.001,0.063,0.718059,3.0,0.0,3.0,1.0,2.068367220477709,2.0963707040743875,2.057163956757706,2.0999361851271168,1.3664380321578589,nan,1.4281717393743982,1.4288956622038904
1N_1H_14x0_graphitic,3,0.7353019324962324,0.0,0.4464285714285714,0.4464285714285714,6,0.03727708627544325,0.3673327068499983,8.688212414101908,nan,2,0.0,0.0,0.061,0.718059,3.0,0.0,3.0,1.0,2.0692239887029067,2.09681701738832,2.057163956757706,2.0999361851271168,0.4324977078082765,nan,1.4284753232956384,1.431232703481545
1N_1H_14x0_pyridinic,0,-0.6314340283875145,0.4464285714285714,0.4484304932735426,0.4484304932735426,7,0.43483672074000485,0.8227397855999996,0.0,nan,2,0.0,-0.416,0.148,0.763333,2.0,1.0,2.0,1.0,2.0674479047851233,4.2157374023944625,2.0674479047851233,4.2157374023944625,nan,nan,1.3298000555088565,1.3298050010618208
1N_1H_14x0_pyridinic,1,1.0199322427241946,0.4464285714285714,0.4484304932735426,0.4484304932735426,6,0.4198631003138894,0.7575129111999992,7.01565194210158,nan,2,0.0,0.005,-0.047,0.763333,2.0,0.0,3.0,1.0,2.076954026689946,2.0907935590491156,2.0674479047851233,4.2157374023944625,3.1327966473178,nan,1.4145810460261194,1.429712327740753
1N_1H_14x0_pyridinic,2,0.2677823780959648,0.4464285714285714,0.4484304932735426,0.4484304932735426,6,0.39079653746530824,0.6996294613000007,4.5353023206121685,nan,2,0.0,-0.017,0.081,0.763333,2.0,0.0,3.0,1.0,1.8805714628417969,2.1661589530175624,2.0674479047851233,4.2157374023944625,0.008633298992788646,nan,1.3873163375954995,1.408017498021408
1N_1H_14x0_pyridinic,3,0.8862114175319825,0.4464285714285714,0.4484304932735426,0.4484304932735426,6,0.42923391603244854,0.7794191796999987,5.921458924542235,nan,2,0.0,0.013,-0.042,0.763333,2.0,0.0,3.0,1.0,2.065390966677229,2.09993946633504,2.0674479047851233,4.2157374023944625,0.0029652268063707324,nan,1.3873163375954995,1.4299471436120545
1N_1H_14x0_pyrrolic,0,-2.2763217448487896,0.4464285714285714,0.4484304932735426,0.4484304932735426,7,0.1323201679908553,0.8481342854999985,0.0,nan,2,0.0,-0.252,0.048,0.860556,3.0,0.0,3.0,0.0,1.843655563031977,2.44671690460005,1.843655563031977,2.44671690460005,nan,nan,1.414321257333663,1.533716650785481
1N_1H_14x0_pyrrolic,1,1.8356561349666802,0.4464285714285714,0.4484304932735426,0.4484304932735426,6,0.05469416283004116,0.44406437589999914,2.4903584132909793,nan,2,0.0,-0.011,-0.003,0.860556,3.0,0.0,3.0,1.0,2.044465602954395,2.1529914683447133,1.843655563031977,2.44671690460005,1.617450618225,nan,1.4279496972235048,1.4437426403487195
1N_1H_14x0_pyrrolic,2,-0.8849681392413975,0.4464285714285714,0.4484304932735426,0.4484304932735426,6,0.13881193875823902,0.7708980235999994,4.393715175366033,nan,2,0.0,-0.002,-0.002,0.860556,3.0,-1.0,3.0,1.0,2.0741608310722874,2.1012896121452544,1.843655563031977,2.44671690460005,2.1202408872264313,nan,1.4189637235142147,1.4273602157652447
1N_1H_14x0_pyrrolic,3,1.4608423512956832,0.4464285714285714,0.4484304932735426,0.4484304932735426,6,0.31612874534178315,0.6352009722000007,4.20661249289428,nan,2,0.0,-0.005,-0.001,0.860556,3.0,0.0,3.0,1.0,2.0600128747455893,2.1107171354626644,1.843655563031977,2.44671690460005,0.15235736354760984,nan,1.4197493983320029,1.4321100825616802
1N_1H_14x0_pyrrolic_SW_A,0,-1.0573677552291814,0.0,0.4464285714285714,0.4464285714285714,6,0.43565653846128827,0.84430179735,1.3832065947644805,nan,2,0.0,0.149,0.265,0.793299,3.0,0.33333333333333304,3.0,1.0,1.965118684407779,2.142848404825009,1.9446957362202952,2.121125966647501,1.5707969124584595,nan,1.381339135590456,1.4684801134355596
1N_1H_14x0_pyrrolic_SW_A,1,1.036147583082511,0.0,0.4464285714285714,0.4464285714285714,6,0.2203499481875467,0.44901090994999926,10.043860100258321,nan,2,0.0,0.0,0.003,0.793299,3.0,0.0,3.0,1.0,2.0795641693359137,2.0970899336274478,1.9446957362202952,2.121125966647501,0.744375452835318,nan,1.4263074358603396,1.4301201267417176
1N_1H_14x0_pyrrolic_SW_A,2,-0.023328001669349237,0.0,0.4464285714285714,0.4464285714285714,6,0.3278543029009429,0.6494046009999979,3.3465128758927953,nan,2,0.0,0.021,0.083,0.793299,3.0,0.0,3.0,1.0,2.0118981119649617,2.211578534648188,1.9446957362202952,2.121125966647501,2.4996322442637364,nan,1.4549779850735565,1.4755735190106918
1N_1H_14x0_pyrrolic_SW_A,3,0.7735638423983142,0.0,0.4464285714285714,0.4464285714285714,6,0.04813047259064074,0.3312860075499984,5.71070660368924,nan,2,0.0,0.001,-0.002,0.793299,3.0,0.0,3.0,1.0,2.07020212826225,2.105403186184973,1.9446957362202952,2.121125966647501,0.880361667862288,nan,1.4236749839218519,1.4326872576553227
1N_1H_14x0_pyrrolic_SW_B,0,-0.5960845587353393,0.0,0.4464285714285714,0.4464285714285714,6,0.44475375499724706,0.8651364856499999,2.5011399752075687,nan,2,0.0,-0.019,0.205,1.052796,3.0,0.0,3.0,1.0,1.943927490725205,2.157731553568195,1.8133820998877204,2.4042549994591753,2.062378627631225,nan,1.3792047680226036,1.5032008939632395
1N_1H_14x0_pyrrolic_SW_B,1,1.430003091385421,0.0,0.4464285714285714,0.4464285714285714,7,0.3023828215847824,0.5537667344000008,0.0,nan,2,0.0,-0.261,0.041,1.052796,3.0,1.0,3.0,1.0,1.8133820998877204,2.4042549994591753,1.8133820998877204,2.4042549994591753,nan,nan,1.397719924986456,1.490365904929278
1N_1H_14x0_pyrrolic_SW_B,2,0.43592537335175485,0.0,0.4464285714285714,0.4464285714285714,6,0.3784633919444939,0.7600833427999989,4.833000113805991,nan,2,0.0,-0.004,0.1,1.052796,3.0,0.0,3.0,1.0,2.085947518321523,2.0909455513957638,1.8133820998877204,2.4042549994591753,2.830316095837665,nan,1.460463748709235,1.47609474032614
1N_1H_14x0_pyrrolic_SW_B,3,0.8587414946870634,0.0,0.4464285714285714,0.4464285714285714,6,0.16583482279368558,0.36412925595,4.796272265861429,nan,2,0.0,-0.007,0.078,1.052796,3.0,0.0,3.0,1.0,2.0361938039109675,2.1365447402708133,1.8133820998877204,2.4042549994591753,2.9196260269553043,nan,1.4441477404020442,1.4675371309292382
2N_1H_14x0_graphitic,0,-0.1686484395320511,0.0,0.8928571428571428,0.4464285714285714,6,0.3831871025062604,0.72437279705,1.4114579617816008,nan,1,0.0,0.151,0.0,0.554762,3.0,0.33333333333333304,3.0,1.0,2.078308768589403,2.102883704578205,2.051297889971014,2.1019230761547854,2.093216206183931,nan,1.4106858164549392,1.4166009221415925
2N_1H_14x0_graphitic,1,1.186049029976954,0.0,0.8928571428571428,0.4464285714285714,7,0.19928550487754024,0.3907440469999992,0.0,nan,1,0.0,-0.234,0.0,0.554762,3.0,1.0,3.0,1.0,2.05092925863835,2.101968900696019,2.05092925863835,2.101968900696019,nan,nan,1.4109026861575418,1.4282301257534937
2N_1H_14x0_graphitic,2,0.7180849033009592,0.0,0.8928571428571428,0.4464285714285714,6,0.3985637102947307,0.7407565834500005,7.58085592506368,nan,1,0.0,0.002,-0.0,0.554762,3.0,0.0,3.0,1.0,2.0680350433329044,2.096792061157535,2.051297889971014,2.1019230761547854,1.364941511610304,nan,1.4278819849818896,1.4298913175027352
2N_1H_14x0_graphitic,3,0.666695484798417,0.0,0.8928571428571428,0.4464285714285714,6,0.2534490891879574,0.5070867655500004,5.723854682096705,nan,1,0.0,0.001,-0.0,0.554762,3.0,0.0,3.0,1.0,2.0647314248557094,2.09943848855586,2.05092925863835,2.101968900696019,3.132641692692909,nan,1.428352760666464,1.4325197734729627
3N_1H_14x0_pyridinic,0,-2.0199989100090723,0.4464285714285714,1.345291479820628,0.4484304932735426,7,0.02176685387631164,0.20820399489999808,0.0,nan,2,0.0,-0.387,0.118,0.992926,2.0,1.0,2.0,1.0,2.11522205105019,4.167963256129396,2.11522205105019,4.167963256129396,nan,nan,1.3355276725313363,1.3355287037611383
3N_1H_14x0_pyridinic,1,1.349682169445393,0.4464285714285714,1.345291479820628,0.4484304932735426,6,0.420584123040152,0.7859529154000002,2.8018230267000015,nan,2,0.0,0.015,-0.049,0.992926,2.0,0.0,3.0,1.0,2.0634069328898192,2.0985829049841875,2.11522205105019,4.167963256129396,0.047462647464160075,nan,1.4237154991327314,1.4290558530989739
3N_1H_14x0_pyridinic,2,-0.19408249362568142,0.4464285714285714,1.345291479820628,0.4484304932735426,6,0.21775040465138135,0.4540404877500004,2.4003311636125146,nan,2,0.0,-0.017,0.147,0.992926,2.0,0.0,3.0,1.0,2.0238648783836384,2.1329543541154203,2.11522205105019,4.167963256129396,1.619174793102714,nan,1.4260152828312207,1.46246884457005
3N_1H_14x0_pyridinic,3,0.928624466563472,0.4464285714285714,1.345291479820628,0.4484304932735426,6,0.03063263701481914,0.3493027047999986,4.897698472739066,nan,2,0.0,-0.001,0.066,0.992926,2.0,0.0,3.0,1.0,2.0735726699712718,2.096399387749239,2.110820759179051,4.172364548000536,2.6197030625542213,nan,1.4263879308604157,1.4288025068879784
4N_1H_14x0_pyridinic,0,-1.7040166148469662,0.8928571428571428,1.8018018018018018,0.45045045045045046,7,0.0374297269096492,0.11648533939999783,0.0,nan,1,0.0,-0.386,0.0,0.985912,2.0,1.0,2.0,1.0,2.1110840022811836,4.172101304898402,2.1110840022811836,4.172101304898402,nan,nan,1.3398084506091474,1.3586649727631583
4N_1H_14x0_pyridinic,1,0.8232719396326059,0.8928571428571428,1.8018018018018018,0.45045045045045046,6,0.03991003642780779,0.35061927569999707,2.799511927691789,nan,1,0.0,0.018,-0.0,0.985912,2.0,0.0,3.0,1.0,2.0733954658516103,2.107086953154324,2.1110951842932946,4.172090122886291,2.0965594910596237,nan,1.4205311823820923,1.434429533919137
4N_1H_14x0_pyridinic,2,-0.17660707304631396,0.8928571428571428,1.8018018018018018,0.45045045045045046,6,0.4178358123070568,0.7582802441500016,2.46163422818935,nan,1,0.0,-0.031,-0.0,0.985912,2.0,0.0,3.0,1.0,2.072643113724794,2.094313036155365,2.1110972200280305,4.172088087151556,0.5777776537053549,nan,1.4395183327254024,1.4639238907532797
4N_1H_14x0_pyridinic,3,0.6088532452706438,0.8928571428571428,1.8018018018018018,0.45045045045045046,6,0.03703063825532984,0.3224468596499994,5.127197457581356,nan,1,0.0,0.002,0.0,0.985912,2.0,0.0,3.0,1.0,2.073837157338141,2.0969804173143496,2.1110840022811836,4.172101304898402,0.7973522452576585,nan,1.4277284689296799,1.4307731282287723
1N_1H_8x8_graphitic,0,-0.2856012264517568,0.0,0.4464285714285714,0.4464285714285714,6,0.4272289212049438,0.76842280255,1.421552754446148,nan,2,0.5235987755982988,0.133,0.084,0.713112,3.0,0.33333333333333304,3.0,1.0,2.0794509382807993,2.0956812009725776,2.0796183499901084,2.0976284213104357,0.5218969781140428,nan,1.4158519919119998,1.4216219532536236
1N_1H_8x8_graphitic,1,1.0647889828352843,0.0,0.4464285714285714,0.4464285714285714,7,0.40958773058424436,0.7385542567999988,0.0,nan,2,0.5235987755982988,-0.227,0.11,0.713112,3.0,1.0,3.0,1.0,2.0796183499901084,2.0976284213104357,2.0796183499901084,2.0976284213104357,nan,nan,1.4060940774083484,1.4213438134538243
1N_1H_8x8_graphitic,2,0.48984332199650527,0.0,0.4464285714285714,0.4464285714285714,6,0.4326468423932882,0.7803569031999991,8.69780632097825,nan,2,0.5235987755982988,-0.005,0.042,0.713112,3.0,0.0,3.0,1.0,2.081545961236096,2.0974362704582776,2.0796183499901084,2.0976284213104357,3.059367714045843,nan,1.4261722596063158,1.4322528405451556
1N_1H_8x8_graphitic,3,0.7306281179617496,0.0,0.4464285714285714,0.4464285714285714,6,0.31560918269808386,0.6034331302,8.92778914981175,nan,2,0.5235987755982988,0.001,-0.02,0.713112,3.0,0.0,3.0,1.0,2.08295666391119,2.095560171162564,2.0796183499901084,2.0976284213104357,2.901441164857311,nan,1.4261722596063158,1.4309487481417316
1N_1H_8x8_pyridinic,0,-1.218969462047326,0.4464285714285714,0.4484304932735426,0.4484304932735426,7,0.03986692744546191,0.17146432169999937,0.0,nan,2,0.5235987755982988,-0.416,0.153,0.862912,2.0,1.0,2.0,1.0,2.0705218382847166,4.21266346889487,2.0705218382847166,4.21266346889487,nan,nan,1.3303531071728985,1.333771785758833
1N_1H_8x8_pyridinic,1,1.1728025360930552,0.4464285714285714,0.4484304932735426,0.4484304932735426,6,0.40423211112817864,0.7320338440500023,5.6567471142435055,nan,2,0.5235987755982988,0.001,-0.029,0.862912,2.0,0.0,3.0,1.0,2.083552470363945,2.0943763164727254,2.0705218382847166,4.21266346889487,1.5541836455565867,nan,1.4272567016003108,1.430535687049185
1N_1H_8x8_pyridinic,2,-0.11744225634206289,0.4464285714285714,0.4484304932735426,0.4484304932735426,6,0.40716354411372463,0.7327441030499999,4.668038097895593,nan,2,0.5235987755982988,-0.014,0.066,0.862912,2.0,0.0,3.0,1.0,1.8895495758472223,2.1692807979948547,2.0705218382847166,4.21266346889487,0.5548127507315773,nan,1.3957376894420905,1.4095179091246153
1N_1H_8x8_pyridinic,3,0.8332384604870076,0.4464285714285714,0.4484304932735426,0.4484304932735426,6,0.28084604950797915,0.5293014265000018,8.562468066313949,nan,2,0.5235987755982988,-0.0,0.026,0.862912,2.0,0.0,3.0,1.0,2.0754258682991944,2.0994047206861945,2.0705218382847166,4.21266346889487,0.49789782774607305,nan,1.4251689559839391,1.4352813849040482
1N_1H_8x8_pyrrolic,0,-2.3533077362253936,0.4464285714285714,0.4484304932735426,0.4484304932735426,7,0.19655134081889294,0.6799211617499985,0.0,nan,2,0.5235987755982988,-0.274,0.036,1.417829,3.0,0.0,3.0,0.0,1.7951495494454484,2.5413311751803853,1.7951495494454484,2.5413311751803853,nan,nan,1.4168690520721845,1.5874706409405097
1N_1H_8x8_pyrrolic,1,1.6886658145176492,0.4464285714285714,0.4484304932735426,0.4484304932735426,6,0.04560574595323921,0.25559177094999885,6.1779720170483206,nan,2,0.5235987755982988,0.0,-0.001,1.417829,3.0,0.0,3.0,1.0,2.0705749426720006,2.1039089286908834,1.7951495494454484,2.5413311751803853,0.9582076335753623,nan,1.4318883486319605,1.4361606209943496
1N_1H_8x8_pyrrolic,2,-0.4785860634831658,0.4464285714285714,0.4484304932735426,0.4484304932735426,6,0.41278430352271744,1.0387510127000006,7.6995058842999695,nan,2,0.5235987755982988,-0.001,0.002,1.417829,3.0,-1.0,3.0,1.0,2.0669666538624005,2.1088830817006827,1.7951495494454484,2.5413311751803853,3.0789562950570875,nan,1.4292846738148877,1.4374564294715118
1N_1H_8x8_pyrrolic,3,2.023290099048196,0.4464285714285714,0.4484304932735426,0.4484304932735426,6,0.022077727832897034,0.31755719115000014,6.741266717243293,nan,2,0.5235987755982988,-0.0,0.0,1.417829,3.0,0.0,3.0,1.0,2.0744429106824254,2.0976624593151967,1.7951495494454484,2.5413311751803853,2.462634444054288,nan,1.4233843809508064,1.4335144127295234
1N_1H_8x8_pyrrolic_SW_A,0,-0.462201334230404,0.0,0.4464285714285714,0.4464285714285714,6,0.28259487449449416,0.5492615748000009,1.3309803017789301,nan,2,0.5235987755982988,0.163,0.268,1.247075,3.0,0.33333333333333304,3.0,1.0,1.977461211120033,2.1511052613387234,1.9506087382669959,2.123720768599343,0.10696516804418538,nan,1.338630999731985,1.4242697098314137
1N_1H_8x8_pyrrolic_SW_A,1,1.5843933353361175,0.0,0.4464285714285714,0.4464285714285714,7,0.2695720460751093,0.5146427866999987,0.0,nan,2,0.5235987755982988,-0.211,0.129,1.247075,3.0,1.0,3.0,1.0,1.9506087382669959,2.123720768599343,1.9506087382669959,2.123720768599343,nan,nan,1.338630999731985,1.4063385434057918
1N_1H_8x8_pyrrolic_SW_A,2,0.9130268161859127,0.0,0.4464285714285714,0.4464285714285714,6,0.03631041619667424,0.31158430755,6.3783593209087766,nan,2,0.5235987755982988,-0.001,0.017,1.247075,3.0,0.0,3.0,1.0,2.0741319026951652,2.105812044240212,1.9506087382669959,2.123720768599343,2.3191531775172596,nan,1.4283444700737817,1.4289366334820413
1N_1H_8x8_pyrrolic_SW_A,3,1.036265172724002,0.0,0.4464285714285714,0.4464285714285714,6,0.28584075170835216,0.5846264555499996,6.163669971589433,nan,2,0.5235987755982988,0.001,-0.005,1.247075,3.0,0.0,3.0,1.0,2.073418380795214,2.1056885024653718,1.9506087382669959,2.123720768599343,2.1015025706991066,nan,1.4284194648422268,1.434699297665956
1N_1H_8x8_pyrrolic_SW_B,0,-0.2813568558899118,0.0,0.4464285714285714,0.4464285714285714,6,0.4337572862032674,0.8101987889500002,1.3500126787565632,nan,2,0.5235987755982988,0.122,0.099,1.211929,3.0,0.33333333333333304,3.0,1.0,1.9097327830543833,2.1591758119740336,1.8320171080183059,2.2431086174352823,2.6972755099895003,nan,1.3750301169995875,1.4053055400130225
1N_1H_8x8_pyrrolic_SW_B,1,1.3294735705709255,0.0,0.4464285714285714,0.4464285714285714,6,0.40909847583770725,0.7413855237,8.498920389249045,nan,2,0.5235987755982988,-0.001,-0.003,1.211929,3.0,0.0,3.0,1.0,2.083390178217878,2.0937490528880622,1.8320171080183059,2.2431086174352823,1.866997769821257,nan,1.4275430765379158,1.4316379944744693
1N_1H_8x8_pyrrolic_SW_B,2,0.6248925781096476,0.0,0.4464285714285714,0.4464285714285714,6,0.024706913969636903,0.31622434290000223,7.0537249089809055,nan,2,0.5235987755982988,-0.003,0.039,1.211929,3.0,0.0,3.0,1.0,2.0784377660282427,2.101252331852962,1.8320171080183059,2.2431086174352823,2.5918578444610048,nan,1.4269921602428168,1.429793277186924
1N_1H_8x8_pyrrolic_SW_B,3,1.0053994687364933,0.0,0.4464285714285714,0.4464285714285714,6,0.03961146069157473,0.3649795244999998,5.06163222323193,nan,2,0.5235987755982988,-0.005,-0.017,1.211929,3.0,0.0,3.0,1.0,2.0783785586453396,2.1058803731044753,1.8320171080183059,2.2431086174352823,0.9999232238130844,nan,1.42772293802926,1.434148565833837
2N_1H_8x8_graphitic,0,-0.36888648164855203,0.0,0.8928571428571428,0.4464285714285714,6,0.30087385845734516,0.5728228417999999,1.4315956291667475,nan,1,0.5235987755982988,0.102,-0.0,0.607668,3.0,0.33333333333333304,3.0,1.0,2.079115859515699,2.0989401048779337,2.0676373347866335,2.0956973483897756,0.5259503264766776,nan,1.3792618636404164,1.4379250965952792
2N_1H_8x8_graphitic,1,0.971476828680558,0.0,0.8928571428571428,0.4464285714285714,7,0.40542909858735654,0.7356254834499985,0.0,nan,1,0.5235987755982988,-0.234,0.0,0.607668,3.0,1.0,3.0,1.0,2.0681754193905366,2.095966595079339,2.0681754193905366,2.095966595079339,nan,nan,1.4100140762449995,1.4319143471775961
2N_1H_8x8_graphitic,2,0.3908472008616477,0.0,0.8928571428571428,0.4464285714285714,6,0.31864422623653565,0.6087305537999992,3.7717153819094227,nan,1,0.5235987755982988,0.0,-0.0,0.607668,3.0,0.0,3.0,1.0,2.080730373197285,2.0938067185566354,2.0676373347866335,2.0956973483897756,2.9494311311530126,nan,1.419399997211938,1.4407331230095706
2N_1H_8x8_graphitic,3,0.5936372583903946,0.0,0.8928571428571428,0.4464285714285714,6,0.43735379490162213,0.7906071520500011,6.225493448232638,nan,1,0.5235987755982988,0.004,0.0,0.607668,3.0,0.0,3.0,1.0,2.080741954351545,2.097152722620974,2.0681754193905366,2.095966595079339,0.1151038337430691,nan,1.4292477593274866,1.4322011488573727
3N_1H_8x8_pyridinic,0,-2.410755669009787,0.4464285714285714,1.345291479820628,0.4484304932735426,7,0.029235942437750673,0.15538388230000155,0.0,nan,2,0.5235987755982988,-0.384,0.145,1.036838,2.0,1.0,2.0,1.0,2.1186845553890357,4.164500751790551,2.1186845553890357,4.164500751790551,nan,nan,1.3388817623363483,1.3412111919655514
3N_1H_8x8_pyridinic,1,1.2598940810858088,0.4464285714285714,1.345291479820628,0.4484304932735426,6,0.12137274080117162,0.3034645992499989,3.7212361174916757,nan,2,0.5235987755982988,-0.001,-0.052,1.036838,2.0,0.0,3.0,1.0,2.063115313258374,2.103217962812964,2.117501969768863,4.165683337410724,1.2039147343758465,nan,1.4262317447038968,1.440744420822129
3N_1H_8x8_pyridinic,2,-0.39531285296884416,0.4464285714285714,1.345291479820628,0.4484304932735426,6,0.3594259983496946,0.7320854917999995,2.4135461683127173,nan,2,0.5235987755982988,-0.02,0.111,1.036838,2.0,0.0,3.0,1.0,2.0389578289972077,2.1177350527430847,2.1186845553890357,4.164500751790551,1.0850957095257177,nan,1.4308680248261894,1.4680894717614459
3N_1H_8x8_pyridinic,3,1.1465504799762145,0.4464285714285714,1.345291479820628,0.4484304932735426,6,0.32448389318333465,0.6598399815500002,1.3307594080232568,nan,2,0.5235987755982988,0.212,-0.035,1.036838,2.0,0.33333333333333304,2.6666666666666665,1.0,2.035596286218414,2.1243053034531743,2.107541788020831,4.175643519158755,0.5168751912532538,nan,1.3515123487978036,1.4680894717614459
4N_1H_8x8_pyridinic,0,-1.470888622865089,0.8928571428571428,1.8018018018018018,0.45045045045045046,7,0.011118837010575365,0.1369614621999986,0.0,nan,1,0.5235987755982988,-0.38,-0.0,1.494199,2.0,1.0,2.0,1.0,2.105403856821964,4.177781450357623,2.105403856821964,4.177781450357623,nan,nan,1.3340853724931447,1.354249724911276
4N_1H_8x8_pyridinic,1,1.129164017932972,0.8928571428571428,1.8018018018018018,0.45045045045045046,6,0.29807633882838175,0.5537922791999996,2.825676599618361,nan,1,0.5235987755982988,0.018,0.0,1.494199,2.0,0.0,3.0,1.0,2.0853759674195946,2.091805163761758,2.1033869416420914,4.179798365537495,1.5811146264917442,nan,1.4220893664663294,1.4307344987426562
4N_1H_8x8_pyridinic,2,0.11975091057311672,0.8928571428571428,1.8018018018018018,0.45045045045045046,6,0.3764992972911983,0.7034372410500005,2.435976652126029,nan,1,0.5235987755982988,-0.019,-0.0,1.494199,2.0,0.0,3.0,1.0,2.043295364732474,2.12570873204967,2.105061680662281,4.178123626517306,1.0928413775964072,nan,1.4385165233284785,1.4659514313971485
4N_1H_8x8_pyridinic,3,0.9463909310889629,0.8928571428571428,1.8018018018018018,0.45045045045045046,6,0.04962834386240635,0.25922061909999883,7.934767581871617,nan,1,0.5235987755982988,0.001,-0.0,1.494199,2.0,0.0,3.0,1.0,2.072992528689916,2.101592648292035,2.105061680662281,4.178123626517306,0.6736836640081514,nan,1.4297523947255755,1.432638925927737
1N_2H_14x0_graphitic,0,-0.2599753278841422,0.0,0.4464285714285714,0.8928571428571428,6,0.06527107374589533,0.460772570399997,2.525830938385609,1.4877896937102109,1,0.0,-0.016,0.0,0.809852,3.333333333333333,0.0,3.333333333333333,1.0,2.067990156993577,2.1046544721495892,2.048477065570058,2.1258508156323264,2.622575155320445,2.945792245895799,1.404721965656031,1.5167249751978507
1N_2H_14x0_graphitic,1,1.5552904297298422,0.0,0.4464285714285714,0.8928571428571428,7,0.02960773078504717,0.3691905869999994,0.0,1.4579146481905443,1,0.0,-0.265,0.0,0.809852,3.333333333333333,1.0,3.333333333333333,1.0,2.048477065570058,2.1258508156323264,2.048477065570058,2.1258508156323264,nan,1.0860513620971697,1.3945807595053727,1.518198828839371
1N_2H_14x0_graphitic,2,0.5286557738070348,0.0,0.4464285714285714,0.8928571428571428,6,0.4007815547487509,0.7345573721500003,11.384387735901509,10.224976860745233,1,0.0,-0.002,-0.0,0.809852,3.333333333333333,0.0,3.0,1.0,2.0703542959745733,2.0966460557348743,2.048477065570058,2.1258508156323264,2.468036896094957,2.4832269441964425,1.4283088012738792,1.4309708676538215
1N_2H_14x0_graphitic,3,0.5863572557499048,0.0,0.4464285714285714,0.8928571428571428,6,0.02750029016848227,0.346427176499998,4.271272935804655,3.8308750986218865,1,0.0,-0.002,-0.0,0.809852,3.333333333333333,0.0,3.0,1.0,2.065124527113475,2.1024260485468216,2.048477065570058,2.1258508156323264,1.0414174896544024,0.7395963793558125,1.422375360030487,1.4320985608639014
